Datetime,Tweet
2021-07-13 11:05:35+00:00,"🗨️ Replies: 33
📎 Quoteds: 0
🔃 Retweets: 5
❤️ Likes: 48

📊 Score: 152 https://t.co/i1dCcelfaZ"
2021-07-13 08:55:01+00:00,Itb! Pengen punya death note tapi nama yang ditulus dapat ip 4 🥴
2021-07-13 08:50:00+00:00,ehhh soryyy maksudnya ATS  itb! https://t.co/lPB7SY8Ul8
2021-07-13 08:40:00+00:00,itb! cv yang bener buat ngelamar internship itu cv yang di design warna warni apa cv dengan format APA style?
2021-07-13 04:00:00+00:00,"unpopular opinion : tekkim itb! menggiurkan, tapi susah dan kurang hype di anak muda sekarang"
2021-07-13 03:10:00+00:00,itb! Uang asisten belum turun ya? Ada yang tau biasanya(mis. tahun kemarin) kapan cairnya?
2021-07-13 02:05:00+00:00,"Kalau GPA (last semester) berarti yg diinput IPK, IP, atau NR ya? Tia Itb!"
2021-07-12 23:30:00+00:00,"Lu mahasiswa itb! katanya murid terbaik bangsa kok masih bisa mikir semuanya sempurna??

Bismillah ukt 0 + beasiswa 🙏 https://t.co/bLQZAKu7Go"
2021-07-12 18:20:00+00:00,"Katanya institut teknologi, tapi sistem SM ITB! bisa fatal bgt gini kesalahannya. Ckckck malu"
2021-07-12 16:45:00+00:00,"barusan dapet kabar katanya ada beberapa peserta sm itb! berubah status kelulusannya dari tidak diterima ke diterima, selamat sebelumnya!! Tapi disamping itu apakah sudah saatnya para ptn consider waiting list untuk jalur mandiri (mengurangi kursi yang tidak diisi) ?"
2021-07-12 15:55:00+00:00,"itb! Buat yang lolos SM ITB ke FITB bisa langsung hubungi cp yaa, buat yang waktu itu daftar FITB lewat SM boleh dicoba cek lagi emailnya soalnya ada berita terbaru https://t.co/XRiUy5z3nU"
2021-07-12 15:40:00+00:00,itb! Anak KL gimana osjurnya?
2021-07-12 15:35:00+00:00,"Drop playlist spotif*y kalian dong, thanks in advance itb!"
2021-07-12 14:00:00+00:00,"itb! guys kalo online ginikan rutinitas kegiatan lebih banyak natap layar laptop, nah gw tuh suka pusing atau ga perut jadi ga enak gitu kalo kelamaan natap layar ada saran ga gimana ngatasinnya?"
2021-07-12 13:20:00+00:00,"angkatan 19 itb! ada tips biar bisa deket sama temen sejurusan ngga,, dari osjur rasanya ngga beneran ""temenan"" sama siapa siapa"
2021-07-12 11:06:28+00:00,"🗨️ Replies: 9
📎 Quoteds: 2
🔃 Retweets: 0
❤️ Likes: 5

📊 Score: 36 https://t.co/KZlqoi6U9C"
2021-07-12 11:06:27+00:00,"🗨️ Replies: 10
📎 Quoteds: 2
🔃 Retweets: 1
❤️ Likes: 6

📊 Score: 41 https://t.co/GnsvaE5vRZ"
2021-07-12 11:06:27+00:00,"🗨️ Replies: 10
📎 Quoteds: 4
🔃 Retweets: 2
❤️ Likes: 20

📊 Score: 60 https://t.co/nYPMlEbEOx"
2021-07-12 11:06:27+00:00,"🗨️ Replies: 10
📎 Quoteds: 7
🔃 Retweets: 4
❤️ Likes: 48

📊 Score: 96 https://t.co/RYJnZheV8c"
2021-07-12 11:06:26+00:00,"🗨️ Replies: 23
📎 Quoteds: 5
🔃 Retweets: 0
❤️ Likes: 21

📊 Score: 100 https://t.co/x3rrzVrGMQ"
2021-07-12 10:30:00+00:00,itb! diduga seorang mahasiswa kebanyakan salty pakek ekoun anon langsung kicep waktu diroasting kating di tengah forum :v :sadge: :pepega:
2021-07-12 08:55:00+00:00,itb! gaiz is it okay to menghilang dari himpy karena pengen cari kegiatan yang bisa dibayar sama orang lain semacam freelance atau part time
2021-07-12 08:35:00+00:00,"pap sticky notes penyemangat kalian dong, itb!"
2021-07-12 08:20:01+00:00,Itb! Kali aja ada yg butuh https://t.co/i5T5ptFerc
2021-07-12 08:05:01+00:00,perhatian sm gw. gw cape dituntut buat jd orang yg selalu kuat😔😭 gw pgn meledak rasanya😭
2021-07-12 08:05:00+00:00,"itb! cheer me up dong siapapun, boleh? ibu sm adek gw positif, gw blm antigen karena td kliniknya tutup. gw cape jiwa raga karena gw doang yg keliatannya masih sehat dan blm nunjukin gejala sakitnya. akhir-akhir ini gw juga ngerasa sendirian dan ngerasa kalo ga ada yg  (cont..)"
2021-07-12 07:45:01+00:00,ngerasa ga butuh aja kasih sayang dr mereka. yg lu butuhin dan lu harepin ya cm kasih sayang dr orang yg lu suka. dianya cuek bgt dan gw capek makan ati trs setiap hari *sori jadi curhat
2021-07-12 07:45:00+00:00,"itb! lu pernah ga si ngerasa sendirian? seolah-olah ga ada orang yg sayang dan perhatian sama lu. 
tapi setelah lu telaah lagi, ternyata rasa itu muncul karena lu ga dapetin kasih sayang dr orang yg elo harapkan.
sebenernya banyak yg peduli dan sayang sm lu, tapi lu  (cont..)"
2021-07-12 07:45:00+00:00,"Itb! bcd alay, template lama dah g lucu lg https://t.co/r2yuotGqRJ"
2021-07-12 07:35:00+00:00,"PABBY...........PABBY PABBY AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA ❤❤❤ WANGY WANGY WANGY WANGY HU HA HU HA HU HA, aaaah baunya PABBY wangy aku mau nyiumin aroma wanginya PABBY AAAAAAAAH ~ Pipi.... aaah pengen aku endus-endus ~~~~ itb!"
2021-07-12 07:10:00+00:00,"Itb! Lagi lagi contoh perwujudan kalimat ""kalo mau cepet bayar!""

Nasib yang gratis ga kebagian, kalo beli ga punya duit gmn dong?:"") https://t.co/G84BUC6yH8"
2021-07-12 06:35:00+00:00,cepet
2021-07-12 06:35:00+00:00,"Itb! Kan masih ada yg gratis dari pemerintah, cuma kekuranganny y lama nunggu soalnya yg mau banyk, di daerah gw ada ribuan yg dapet dan mau vaksin, bahkan ada gel ke 2 ny, orang2 ada yg antre dari subuh buat vaksin doang, jadi mungkin vaksin bayar disediain buat yg mau  (cont..) https://t.co/G84BUC6yH8"
2021-07-12 06:05:00+00:00,"Itb! Tolong berikan aku jawaban kenapa vaksin perlu diperjual belikan? Bahkan di negara ono vaksin gratis:"")"
2021-07-12 05:35:00+00:00,"Itb! Guys, nanyak dong, kalian di sirkel kalok diajak ghibah tipe yg mana? Tipe yg ngasih info lebih hot terpercaya, atau tipe yg kompor, atau tipe yg ketawa, atau tipe yg kontra?"
2021-07-12 05:30:00+00:00,"itb! Masih bingung sama terminologi Teknologi Informasi, Informatika, Ilmu Komputer/Computer science, bedanya apa?"
2021-07-12 03:50:00+00:00,kira-kira buku ielts prep yang bagus apa ya itb!
2021-07-12 02:45:00+00:00,Itb! He he he hehttps://twitter.com/DrBeniRusani/status/1414192297684525056?s=19
2021-07-11 15:50:00+00:00,Itb! Apa dayanya diriku yang insekyur https://t.co/bZW50kPyVa
2021-07-11 15:00:00+00:00,Les bahasa inggris buat speaking di psdm itb! worth it ga ya? Ada yang pernah nyoba? Boleh dong testimoninya
2021-07-11 14:30:00+00:00,Di itb! kaya gini gak?? https://t.co/vUGAA37NGx
2021-07-11 13:25:00+00:00,"ANAK MABA itb! Wajib liat ini, bermanfaat banget woyy 

Part 1 = 
Part 2=  https://t.co/bfJixUhlCn https://t.co/MyDiGgxaRN"
2021-07-11 12:25:01+00:00,kakak2 Itb! mau nanyaa kalo mau KRS an itu matkul wajib ikut di rebutan KRS atau tinggal milih matkul pilihan aja ya? makasih hehe
2021-07-11 12:20:00+00:00,"itb! yang suka baca buku dan ada buku yang ga dipake lagi, boleh dong sumbangin bukunya buat anak-anak panti asuhan dan sekolah, SYTB Medan lagi butuh buku nih buat dipenjemin ke mereka. Dengan menyumbang 1 buku kamu udah membantu meningkatkan minat baca anak Indonesia loh! https://t.co/NlF0xgZ6dF"
2021-07-11 12:00:00+00:00,itb! emg KRS besok gan? ppppanik
2021-07-11 11:15:00+00:00,itb! ’20 ada yang mau mutualan gaaak? like aja nanti aku follow
2021-07-11 11:07:19+00:00,"🗨️ Replies: 10
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 1

📊 Score: 31 https://t.co/QRAbMuGn5o"
2021-07-11 11:07:19+00:00,"🗨️ Replies: 13
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 3

📊 Score: 42 https://t.co/gpwbuHgRbK"
2021-07-11 11:07:19+00:00,"🗨️ Replies: 19
📎 Quoteds: 5
🔃 Retweets: 0
❤️ Likes: 19

📊 Score: 86 https://t.co/BaigTKJCm2"
2021-07-11 11:07:18+00:00,"🗨️ Replies: 21
📎 Quoteds: 8
🔃 Retweets: 8
❤️ Likes: 83

📊 Score: 170 https://t.co/Pnllailqcr"
2021-07-11 11:07:18+00:00,"🗨️ Replies: 40
📎 Quoteds: 19
🔃 Retweets: 4
❤️ Likes: 47

📊 Score: 209 https://t.co/ljmYjVo5oi"
2021-07-11 11:00:00+00:00,"Buat TPB itb! 2021, gua kemaren dapet info kursus buat persiapan selama TPB namanya Xcellence Course. Gua daftar tapi pengen banyak temen, pada daftar yok maba itb! Kontak ada di posternya ya Down pointing backhand index https://t.co/Zb7V0d2UTZ"
2021-07-11 10:30:00+00:00,itb! uang jadi joki tugas tuh haram gak sih?
2021-07-11 10:00:01+00:00,Yaelah tau gini gua lahir di negara lain aja itb!
2021-07-11 09:45:00+00:00,Itb! Yuuu gais jangan lupa berdonasi dan menebar kebaikan yaa!✨” https://t.co/OCjUynrtcq
2021-07-11 09:40:00+00:00,Itb! Plus minus jadi ketang atau kahim dong hehe
2021-07-11 09:20:00+00:00,twibbon pabrik mti 2021 kok lucu lucu itb!
2021-07-11 08:50:01+00:00,"katanya dia selalu nolak waktu ditembak cewe lain. gimana ya gue bimbang, takut dia keburu diambil cewe lain, abisnya dia ganteng &amp; pinter. btw dia punya tato kupu-kupu gemesin gitu di lehernya. itb!"
2021-07-11 08:50:00+00:00,"gue dua bulan terakhir deket sama anak kriya. anaknya baik, sering dengerin curhatan gue tentang mantan gue juga, dan gue ngerasa nyaman sama dia. menurut kalian aneh ga si kalo cewe nembak cowo duluan? gue pengen nembak dia, tapi kata temen-temen gue jangan dulu,  (cont..)"
2021-07-11 06:55:00+00:00,yuk ikut diskusi publik sangihe km itb! dan mg-kssep di youtube km itb atau di zoom https://t.co/obiSLMIJ4l
2021-07-11 06:05:00+00:00,"Itb! jujur, sebenernya se ngefans itu sama kak mark natama, tapi gapernah ketemu gara2 online. berharap suatu hari bisa ketemu di kampus😭. tapi setidaknya malem ini bisa ngeliat doi di charity concert jg udh cukup 🥺 https://t.co/YdVbOOrVwV"
2021-07-11 05:40:00+00:00,Ketik 1 agar gaji asisten itb! segera cair
2021-07-11 01:55:00+00:00,"Itb! Buat tpb aku jual buku preloved phiwiki 2A harganya 30K dom jakarta ada yg minat engga??kondisinya masih bagus, yang mau reply yaa nnt aku dm tapi dmnya tolong dibuka ya https://t.co/PxHuDZFRKK"
2021-07-10 20:00:00+00:00,"bucin! abis confess ke crush setelah 4 tahun mendem, walaupun dia punya cewe dan straight tp yah semoga dia ngerti kl gua cinta mati sm dia"
2021-07-10 18:30:01+00:00,"Bucin! Kemaren gw mimpi nikah ama doi, apakah ini pertanda 😎"
2021-07-10 18:20:00+00:00,"Pendapat kalian buat yg bales fastresp dan ramah pas bales chat, mengapa dikira bucin! mulu padahal ke tiap orang juga gitu deh"
2021-07-10 18:00:01+00:00,bucin! sedih guis aku pol in lop sama beda server hihihihi gmana yh :(
2021-07-10 17:45:00+00:00,itb! ada yang masih bangun?
2021-07-10 17:35:01+00:00,Seeing ur name at bucin! here yet I'm not the sender one
2021-07-10 17:20:00+00:00,"Bucin! R semangatt apa pun kegiatanmu sekarang, semoga cepat bertemu"
2021-07-10 17:15:00+00:00,itb! yg ngerti masalah laptop dan boleh ditanya2in tolong reply dong urgent banget nii :((  gak urgent jg sih tp panik bgt takut laptopnya kenapa napa
2021-07-10 16:55:00+00:00,Tidur wahai anak (agak) muda itb!
2021-07-10 16:45:00+00:00,"Bucin sm Laura kelompok 9 gtk tpb, kenapa lu memalingkan diri dari itb! dan memilih univ lain🥲"
2021-07-10 16:35:00+00:00,Anak el ada yg tertarik buat pacaran gk si? Bucin!
2021-07-10 16:30:00+00:00,"bucin! Kezia TL'20 yang gabisa nyanyi. serius dah, lo keren bgt."
2021-07-10 16:15:00+00:00,"Teruntuk (semi) bucin!
Aku harap kamu baik-baik saja meski hidup menamparmu keras seminggu belakangan ini. Aku ingin meringankan bebanmu sedikit, tapi aku sadar betul aku tidak dapat berbuat banyak dari sini.
Setidaknya aku harap, kamu masih bisa tersenyum tulus sedikit."
2021-07-10 15:55:00+00:00,bucin! ada yg mau dman gaa? Rep ya nanti ku ketuk dmnya
2021-07-10 15:45:01+00:00,"Bucin! S•tambang’20 smgt menjalani osjurnya, kurangin begadangnya, sehat selalu🤗"
2021-07-10 15:35:00+00:00,"Bucin! Mangats gawenya!! Jgn kebanyakan begadang, AM22"
2021-07-10 15:20:00+00:00,itb! which genshin impact characters are you?
2021-07-10 15:20:00+00:00,bucin! kadiv eo di ig oskm kok manis banget
2021-07-10 15:10:00+00:00,"bucin! Menaranya stei20, imut bangettt"
2021-07-10 15:05:02+00:00,"Baru welpar aja udh nyenter jodoh, woi sadar masih ada 6 semester lagi itb!"
2021-07-10 15:05:02+00:00,temen-temen yang pernah ikutan summer course ITB! boleh bagi cerita pengalamanya ga? makasii
2021-07-10 15:05:01+00:00,anak ose bisa bucin! sama anak fis ga ya?😔
2021-07-10 15:00:00+00:00,itb! ada yang streaming via mola tv? ada rekomendasi tontonan ga? udah lama ga nonton jadi gatau apa yg menarik:(( makasih guyss
2021-07-10 14:55:01+00:00,Liburan gini enaknya memang jadi manusia super keos biar gak overthinking masalah per bucin! an
2021-07-10 14:50:00+00:00,bucin! kamu yang suka pakai stiker totoro &lt;3
2021-07-10 14:35:01+00:00,"gk jg, Itb! skrg  stei sih https://t.co/BaigTKJCm2"
2021-07-10 14:35:01+00:00,bucin! sama FI’20 065 yang mirip ardhito
2021-07-10 14:30:01+00:00,"I dont know what PJ is and at this point im afraid to ask itb! ""PJ"" itu apa ges??"
2021-07-10 14:30:00+00:00,bucin! sama orang yg udah ada pacar gaenak ya:(
2021-07-10 14:25:00+00:00,"Cara jawab ""how do you plan to use GitHub"" yg bener gimana ya? Itb!"
2021-07-10 14:20:01+00:00,"Semangat Roman Tekkim18 buat TA, KP, dan kegiatan lainnya. Meskipun baru bisa nge- bucin! tatap virtual, tapi semoga rasanya bisa sampe ke Bandung beneran xixi"
2021-07-10 14:20:00+00:00,"bucin! how do I trick kak Bram tb’15 into marrying me any ideas?
(kalau reply jgn di lock pls) https://t.co/N8rOV7gbNi"
2021-07-10 14:10:00+00:00,itb! Lebih milih nyatet pake kertas atau digital?
2021-07-10 13:50:01+00:00,"bucin! banget sama anak fkk akhiran nim 19. tetep ada buat aku, ya? &lt;3 wuff u"
2021-07-10 13:50:01+00:00,"bucin! Bagi cara buat mutusin dong, gue ngerasa ga siap dan ga cocok tapi terlanjur ngeiyain"
2021-07-10 13:40:00+00:00,"Ada harimau ada burung gagak

Kamu mau jadi pacar aku ga?

Bucin!"
2021-07-10 13:30:01+00:00,bucin! ibnu TL 20.. buruan ke Bandung kita makan Crissbar 👋👋👋
2021-07-10 13:30:00+00:00,bucin! fauzi yang kukira lahir bulan...
2021-07-10 13:25:01+00:00,Knp si gaada yg suka ama gw bucin!
2021-07-10 13:25:00+00:00,Itb! ayooo nonton charity concert ftslll  https://t.co/Xirt6T4k7f
2021-07-10 13:15:00+00:00,Itb! Rekomen lofi yg kalian suka plss
2021-07-10 13:15:00+00:00,bucin! sama fayza yang nim-nya 099 &lt;3333
2021-07-10 13:05:01+00:00,Bucin! sama 1351902* . . .
2021-07-10 13:05:00+00:00,bucin! sama ibnu TL'20 &lt;3
2021-07-10 12:55:01+00:00,"Bucin! satu fakultas, satu jurusan, satu kelas, apa mungkin bisa jadi satu keluarga?"
2021-07-10 12:55:00+00:00,bucin! zahra saffa pwk20 yug masuk skhole yug
2021-07-10 12:55:00+00:00,bucin! sama yg namanya Ibnu
2021-07-10 12:50:00+00:00,Boleh minta rekomendasi tablet buat bikin catatan di bawah 4 jutaan itb!
2021-07-10 12:45:00+00:00,"bucin!
lu jomblo? gak bisa fisika? jgn galau jgn risau https://t.co/b4Fpa6lpl1"
2021-07-10 12:40:00+00:00,saran course yang wajib diikutin dong kalo pengen mulai belajar data analyst gitu itb!
2021-07-10 12:35:00+00:00,itb! ada yang jual buku Termodinamika buatan Moran atau Yunus A. Cengel yang ORI nggak?
2021-07-10 12:10:00+00:00,met malming buat kalian yang lagi bucin! virtual:D buat yang jomblo jangan khawatir karena besok malem bakal ada charity concert dari wisjul 2021 yang pastinya keren dan seru bangett! jangan lupa ikut donasi nya juga yaaa🤩🤩 https://t.co/ObQaKfWBzU
2021-07-10 12:00:00+00:00,bucin! 11419053 semangaat yaa kuliahnya nanti semester 5
2021-07-10 11:50:00+00:00,bucin! nim tpb 16520008 semangat ye nugas osjurnya bang ^^ semoga bisa ketemu di kampus!
2021-07-10 11:40:00+00:00,Berharap bucin! nyatanya cuma dianggap teman. https://t.co/kz5rUvgv1s
2021-07-10 11:30:00+00:00,Itb! Guys tolong rekomen film rom com yg bikin ngakak dongg. Pengen ketawaa. Nuhun
2021-07-10 11:06:30+00:00,"🗨️ Replies: 9
📎 Quoteds: 3
🔃 Retweets: 0
❤️ Likes: 6

📊 Score: 39 https://t.co/z44hJC1zYe"
2021-07-10 11:06:30+00:00,"🗨️ Replies: 15
📎 Quoteds: 11
🔃 Retweets: 0
❤️ Likes: 8

📊 Score: 75 https://t.co/HkdyoE6HdX"
2021-07-10 11:06:29+00:00,"🗨️ Replies: 16
📎 Quoteds: 2
🔃 Retweets: 1
❤️ Likes: 51

📊 Score: 104 https://t.co/2Mc6igghPD"
2021-07-10 11:06:29+00:00,"🗨️ Replies: 7
📎 Quoteds: 10
🔃 Retweets: 9
❤️ Likes: 81

📊 Score: 131 https://t.co/1n5RqQCgD6"
2021-07-10 11:06:29+00:00,"🗨️ Replies: 28
📎 Quoteds: 8
🔃 Retweets: 2
❤️ Likes: 46

📊 Score: 148 https://t.co/5ehiFSjgq4"
2021-07-10 10:25:00+00:00,Kalau mau daftar coursera langsung log in aja ya pake email itb? atau perlu daftar lagi? itb!
2021-07-10 10:10:00+00:00,Kalian donlot sketchup bajakan apa ori? Terus dimana donlotnya ya? Itb!
2021-07-10 07:45:00+00:00,"guys ngeprint di deket itb! dimana ya? lagi urgent butuh nii, makasiih"
2021-07-10 07:40:01+00:00,temen temen itb! ada yang mau bantuin isi form buat bantu ngumpulin data gaa??
2021-07-10 07:00:00+00:00,tebak prodi itb! . . https://t.co/5PufQhqpd9
2021-07-10 06:20:00+00:00,ada yang tau ga channel youtube buat belajar spreadsheet sama excel? itb!
2021-07-10 06:15:00+00:00,"itb! sore ini bgttt, daftar yuuu😳 https://t.co/sAGQiolydY"
2021-07-10 05:30:01+00:00,"KEQING...........KEQING KEQING AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA ❤️ ❤️ ❤️ WANGI WANGI WANGI WANGI HU HA HU HA HU HA, aaaah baunya KEQING wangi aku mau nyiumin aroma wanginya KEQING AAAAAAAAH ~ Pipi.... aaah Pipi juga pengen aku endus-endus ~~~~ itb!"
2021-07-10 05:25:00+00:00,"itb! Di sini anak semester 3 ada yang ikut MBKM enggak? Kalau ikut, ikut yang mana ya?"
2021-07-10 05:00:00+00:00,"Itb! Sebutin golongan darah kalian dong, kalo ada yg sama kita dating hehe"
2021-07-10 04:45:00+00:00,Itb! Idk kenapa kebanyakan pada addicted bgt pengen punya pcr anak ftmd/fttm?
2021-07-10 04:30:01+00:00,Itb! Review pacar sekampus dong
2021-07-10 03:05:00+00:00,"Mahasiswa itb! Wibu, apakah nyawa w baik2 aja setelah ini?"
2021-07-10 02:05:00+00:00,day 0 kaderisasi di kaderisasi itb! itu biasanya untuk apa?
2021-07-09 21:50:00+00:00,"Itb! Do people have to have a selfharm experience to get the ""disorder"" tag?"
2021-07-09 20:55:00+00:00,Itb! Mau ngecilin volume malah ngecilin brightness
2021-07-09 18:35:00+00:00,"mari kuatkan saya dan kasih alasan itb! kenapa saya harus ke Bandung meskipun hybrid ini tidak jelas, keparnoan kopit membuat saya bingung apakah saya di Bandung mendapatkan kostan dan tempat yg aman untuk melakukan aktifitas Belajar dan produktifitas. Dirumah toxic banget euy"
2021-07-09 18:25:00+00:00,"Positif thinking aja,  kalau itb! Bolehin kita ke kampus berita dukanya lebih banyak"
2021-07-09 18:15:00+00:00,kita saling pukul yok itb!
2021-07-09 16:05:00+00:00,Itb! Apakah belum dapet jurusan mempengaruhi bisa masuk himpunan apa enggak🙏
2021-07-09 15:55:00+00:00,itb! gimana caranya moveon dari cinta beda agama?
2021-07-09 14:35:01+00:00,pernah liat tampang orang wkwk gw ngerasa sakit hati tapi sampe skrng masi milih deket
2021-07-09 14:35:00+00:00,"itb! guys apa yang kalian lakukan kalo ada orang yg omongannya ga sesuai kenyataan? gw bingung milih tetep deket atau ga gara-gara doi bilang suka ke gw tapi ujung-ujung ninggalin gw karena liat orang yang emang lebih ok dari gw :) padahal awalnya dia bilang, dia ga  (cont..)"
2021-07-09 14:25:00+00:00,itb! kak izin nanya besarin local disk c gimana caranya ya? apa yg harus diupgrade? makasih
2021-07-09 13:50:00+00:00,"Himpunan, himpunan apa yg paling dewasa 
.
.
.
.
.
.
.
hmilf itb!
Xixixixixixixiixiixxi fufufufuf"
2021-07-09 13:45:00+00:00,itb! kakak2 sipil aku mau nanya ttg laptop dong hehe bisa kasih saran gaa yg budgetnya &lt;8 juta apaa hehe makasih kakk atau spek laptopnya apa juga bole🥺🙏🏻❤️
2021-07-09 13:25:00+00:00,"ny. Dan tertawa ala psikopat ^_^ 
#  TtdMahasiswaITBHausKasihSayang"
2021-07-09 13:25:00+00:00,"Dulu watashi orang yg culun dan masih berprikemanusiaan, semenjak kuliah di itb! . Watashi jadi berubah menjadi psikopat yg haus kasih sayang.
 &gt;:(
Kemarin watashi ngehajar orang yg bilang ""mahasiswa itb itu wibu"" kemudian watashi cari orang ny dan memukul pangkal leher  (cont..)"
2021-07-09 13:15:01+00:00,"keliatan ga belajar tpi tau2 nilai nya A, ada yg udah bikin start up, ada yg udah AAKAAKAKAKAJAAJAJKWKWKWKANNAIHDISJANDND DKSLQPPALNXJSKSNS OAXXAKAOKXOJAGATAU DAH PEN BUKA ONLYFA"
2021-07-09 13:15:00+00:00,"Setuju gk klau kuliah di itb! sbnrnya gk berat2 amat, yg berat itu peer pressure nya, ngeliat tmen2 sekitar ada yg bnyk dpt penghargaan/medali dll, ada yg udh jdi pembicara webinar, ada yg ipeka empat, aktif jdi ketua kegiatan sana sini, ada yg ortu nya kaya, ada yg  (cont..)"
2021-07-09 13:15:00+00:00,((akhirnya)) udh ada konfirmasi vaksinasi dari itb! :D
2021-07-09 13:00:00+00:00,itb! J-4 ditutup??? Jangan lupa ajakin gengnya ikut :D https://t.co/IWmRUDJ0cm
2021-07-09 12:05:01+00:00,itb! fttm bf fti bf
2021-07-09 11:55:00+00:00,Bagaimana harimu kawan itb!
2021-07-09 11:06:42+00:00,"🗨️ Replies: 3
📎 Quoteds: 2
🔃 Retweets: 1
❤️ Likes: 15

📊 Score: 29 https://t.co/vpTKaBrgpS"
2021-07-09 11:06:42+00:00,"🗨️ Replies: 3
📎 Quoteds: 0
🔃 Retweets: 1
❤️ Likes: 19

📊 Score: 29 https://t.co/HPqnQ9uadC"
2021-07-09 11:06:42+00:00,"🗨️ Replies: 11
📎 Quoteds: 1
🔃 Retweets: 3
❤️ Likes: 57

📊 Score: 95 https://t.co/i9R6vdXFX1"
